ModelName,$\hat{S}_{x}$,$\hat{S}_{y}$,$\hat{S}_{z}$,"$\hat{S}_{x,y}$","$\hat{S}_{y,z}$","$\hat{S}_{x,y,z}$","$\hat{S}_{x,y,z}\hat{A}_{y}$","$\hat{S}_{x,y,z}\hat{A}_{z}$","$\hat{S}_{x,y,z}\hat{A}_{x}$","$\hat{S}_{x,y,z}\hat{A}_{y,z}$","$\hat{S}_{x,y,z}\hat{A}_{x,z}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$","$\hat{S}_{x,z}$","$\hat{S}_{x,y,z}\hat{A}_{x,y}$","$\hat{S}_{x,y,z}\hat{A}_{z}\hat{T}_{xz}$"
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,2.044316300415896e-40,1104695917.605119,,1.2540361896565535e-18,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,1.5323346692493562e+49,,,,,,2.4061515365208205e-49,,,3.3114620912695004e-55,,,,,,,,7.974251526775099e+17,,,
$\hat{S}_{x}$,,9.999999999999997e-161,5.147772051685904e+18,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000003e+160,,1.0000000000000003e+160,,1.10963672043983e-20,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,1.9425879583624885e-19,9.999999999999997e-161,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,9.011958432698828e+19,,3.2408350512250857e+30,,1.4657144828111635e-25,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,3.08562448934877e-31,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,6.822611168322855e+24,,,1.0480822679634725e-62,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.2365498909659755e-30,0.37243841464645694,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,9.541235746150909e+61,8.087017008418594e+29,,3.3507925941508303e+28,7.940710422188002e-19,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,2.685007670192308,2.984368539388585e-29,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,7.217736244203308e-23,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,1.259333166470586e+18,,,1.3854759528004609e+22,1.02613333017767e+101,,,4.679813286350278e-06,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,9.745322275291991e-102,,,,,6.082739920440568e-80,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,9.152241413979124e-10,1.4454420500097093e-80,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,213683.73881853867,,1.6439959838486246e+79,6.918298799964225e+79,1.846010905233764e+64,,,,,1.7921394441577724e+57,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,1092628521.0009878,,5.417086091771315e-65,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,5.5799229421567506e-58,166910655967622.97,,1.6401782159501511e+37,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,,,,,,,5.991229225017114e-15,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,,,6.096898436251347e-38,,,
$\hat{S}_{x}$,,9.999999999999997e-161,3.5110502192619024e-20,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000003e+160,,1.0000000000000003e+160,,9.810394176317994e-23,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,2.848150660203947e+19,9.999999999999997e-161,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,1.0193270341919295e+22,,4.5661854987324486e+47,,4.9993355149601074e+29,,,,1.2494810638135563e-90,,,,8.868831620385146e-46,,,,,,,,
"$\hat{S}_{x,y}$",,,,,2.19001177301622e-48,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,2.000265829343881e-30,,,9.063350109661486e-66,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.4827231404329292e-23,105.17522322729728,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,0.009507942738936436,8.148582670785294e-36,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,8.003322570955082e+89,,,104241326078.73506,,,5626.963859114365,1298648026804104.0,,1.096456834820097e+31,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,0.0001777157317938401,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,7.700315862034925e-16,,,,5.978033508905371e-19,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,3.8343719431410874e+34,3.2808566930158397e-18,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,1.1275442389744828e+45,,,,,9.120286072767076e-32,,1.6727908910351836e+18,1.732199242829323e+49,,3.0479843942247194e+17,,,,8.167562323732671e+40,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,5.773007950093716e-50,2.6079890392187875e-35,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,1.2243555180402814e-41,,,77403041527482.53,707866403369195.5,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,,,,1.2919388957667027e-14,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,,,1.4126959483319893e-15,,,
$\hat{S}_{x}$,,4.1593601202614913e-134,3.3178517628522236e-66,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,2.404215963721679e+133,,5.636562622960005e+59,,1.98680385658094e-58,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,3.013998428731308e+65,1.7741309143388108e-60,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,4.478515668505096e-58,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,5.033209477058718e+57,,2.232882664746363e+57,,2.5761267018756047e-11,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,38817966494.89051,,,4.63512410562188e-60,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.712198039523525e-20,7431047443663.525,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,2.1574395360571107e+59,5.840445888363957e+19,,2.6571332285282457e+25,,169413532693.5954,,,,,,,4.6059367794445206e+54,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,1.345705309488641e-13,3.7634544977403636e-26,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,1.285750621190968e-12,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,5.902716176804008e-12,,777755797678.4937,,974744543.8514533,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,,1.0259098204835868e-09,,4.008733924070365e+17,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,3.621633285543446e-20,,1.5104866095007287e-24,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,2.4945531904612558e-18,,2.7611851370808914e+19,236993.8466270137,,3.193664942941977e+19,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,4.219518836595884e-06,6.620383085226666e+23,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,3.131198851056706e-20,,,3.2341870949409384e+26,,0.0016684170182178026,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,,,,,3.0919670713059397e-27,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,2.1711109984462287e-55,,,,,,,,,599.3705345131258,,,,,
$\hat{S}_{x}$,,2.185752260832902e-142,1.0000000000000003e+160,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,4.5750839100994015e+141,,1.0000000000000003e+160,,3.9866488900232635e-46,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,9.999999999999997e-161,9.999999999999997e-161,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,3.3150142883273937e-63,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,2.508372388906725e+45,,3.016578249816699e+62,,1.5462677438640974e-31,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,6.467185285137078e+30,,,7.006002136705572e-60,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,118800488902.84485,2.8817816054657056e-34,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,1.4273475521236845e+59,1.7941455505943467e+42,,3.470075588321332e+33,,42146421.85512162,,2.1149975002707825e+59,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,5.5736838054679e-43,8.417473776709798e-12,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,2.3726806594341538e-08,,67905.97357727008,,8.701022076694663e+72,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,1.4726244943121275e-05,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,,1.1492902686437951e-73,,2.571742677431797e-18,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,8.767990718602039e-24,,2.363079950078956e-17,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,2.9599889260209414e-10,4.231765412620033e+16,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,4.7281379759170876e-60,,,,3.888413910051932e+17,,1.1405121561983576e+23,3378391017.645737,1.1875149456846167e+34,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,8.420946646894519e-35,,,,1226427748.6547306,1.7601485428350407e+32,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,8.153762022238168e-10,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,5.6813386805940666e-33,,,,,,
$\hat{S}_{x}$,,9.999999999999997e-161,1.362130588036342e-154,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000003e+160,,1.5442654084096826e+132,,8488477670638562.0,,,9.015823317722526e-93,,,2.8234742529667264e-82,,,7.387904112071489e-49,,,,3.0303748970727447e-35,,,,
$\hat{S}_{z}$,7.341440011574864e+153,6.4755708089700805e-133,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,1.1780675390818022e-16,,4.945925526907106e+52,,0.016190665048935675,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,2.0218662706499377e-53,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,61.763985418606204,,,2.9459093159901917e-36,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,3.361352511665706e-16,7.81910329371539e-21,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,3.410117990036007e-30,2974992942660612.5,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,1.109161043600185e+92,,,,3.3945376205983975e+35,2.9324498534123782e+29,,1.2789190300168444e+20,,50828.99095391241,,,4.620494767137832e+28,,,,3.883672772550927e+47,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,3.5417358559202867e+81,,,,,,1.967381176043252e-05,,1.8304103657981692,,12778128880997.072,,4.177753702947013e+17,,,,5.501765734706069e+32,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,0.5463255774144066,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,,7.825871920005007e-14,,,0.2708375988780934,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,1.3535638590192948e+48,,,,,,2.164270387475085e-29,,,2.3936308147955053e-18,3.692249540471335,4.2745633718689377e+18,,5.8445051340470634e+26,,7.103475821269743e+29,4.3833711819740394e+20,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,2.3394202237848144e-19,1712051593827407.8,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,5.840945469198344e-16,1.7110088485927018e-27,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,1.4077615313417796e-30,,,,2.5348260919623877,12696762057.75822,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,,,7.87602378819851e-11,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,3.2999217389438234e+34,,,,,,2.5748822276372324e-48,,,1.817598291566344e-33,,,2.281349122593932e-21,,,0.3945043816500364,,,,,
$\hat{S}_{x}$,,1e-160,6.1143314081173e-151,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1e+160,,4.984298856157978e+93,,3.6439486753936376e-34,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,1.6355017961120232e+150,2.0063002417371597e-94,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,5.651637926912038e-25,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,2.744275754355884e+33,,1.7693985583156132e+24,,2.7102494925904827e-26,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,3.6896972132413917e+25,,,1.5558037461274157e-68,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,6.427545906667993e+67,7996875053594.492,,1.3359904130073856e+36,0.0033313430642993302,,,,,0.16287975410625838,,,1.4674449727139463e+73,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.2504884636787126e-13,4.839472933342365e+41,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,2.066340722995538e-42,7.485083652276716e-37,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,300.1792312285695,,,4569.537718231271,1.14546665798199e+33,,,3.2305459445250005e-07,,,5.110043854296243e+63,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,0.00021884051772026286,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,8.730066414693695e-34,,,,,1.4671451334987452e-44,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,6.13949846306636,,3095452.0293845683,,6.815958265936989e+43,1.512833758777972e+33,7.645483563934059e+72,,,,4.785992435115225e+47,2.3557646677152632e+51,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,1.9835832848740174e+45,6.610111614694361e-34,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,5.0413814616486476e-46,,1.3079617419064075e-73,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,4.244906181438952e-52,15514.402475326819,,0.009681407522014289,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,,,,,,,6.445623681545843e-05,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,6.8145655789093305e-74,,1.9569303679444065e-64,,,,,2.089430799478321e-48,,,,103.29076611289497,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}\hat{T}_{xz}$",,,,,,,,,,,,,,,,,,,,,,
$\hat{S}_{x}$,,1.21851721331325e-124,8.814595336352273e-94,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,8.206695720620282e+123,,4.524790443592122e-14,,,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,1.1344820287732326e+93,22100471004489.75,,,4.891659346230948e-112,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,,2.0442960746449073e+111,,,4.664131637536352e-43,,,,,,,,,,,,,,4.6900764033785413e+114,,
"$\hat{S}_{x,z}$",,,,,2.132161427646766e-115,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,2.1440218195218253e+42,,,3.672781741268242e-64,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,5.578309692477635e-30,3426773955566181.0,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,2.918196569037415e-16,1.393314773050511e-59,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,2.7227318976343303e+63,1.7926577316933527e+29,,7.17712909776022e+58,1.7108011102819976e+18,,,3.3667246798417514e-06,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,5.845214817724583e-19,,,193.88490992112463,4.1228119102739673e-13,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,0.005157698968975025,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,2425529036403.5757,,,3.1082496830503318e-21,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,1.4217642318113411e-61,2.1316083861263865e-14,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,5.252382943635201e-47,,46912932342944.37,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,297024.5847507209,,,,3.217244758209494e+20,,1.903897736953458e+46,7.033514964193398e+60,2.53423512325638e+72,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,3.945963777485036e-73,,,,4777.868392332441,419685471.09573627,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,0.0002092983560628852,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,2.382736760910853e-09,,,,,,
$\hat{S}_{x}$,,1e-160,4.673181925915827e+70,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1e+160,,1e+160,,6360.118790870036,,,,,7.640220616906012e-91,,3.1227534057607127e-114,,,,,,,,,,
$\hat{S}_{z}$,2.1398696131523382e-71,1e-160,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,0.00015722976769482706,,1.0403777345444057e+50,,4.268207925118899e-16,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,9.611893515175163e-51,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,2342903667168799.0,,,5.41351922938661e-37,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,3.0220527125003634e-06,2415945186881527.0,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,3.202302167552666e+113,,,,,,,,2.5558571835995396,,,,,3.2077947606740775e+31,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,4.13916675523085e-16,6.86571158351449e-47,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,1.3088627281092317e+90,,,,,,21484336538282.59,,,1.0187153780361875e+23,0.39125816826417925,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,9.816284524218474e-24,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,3.202302167552666e+113,,,,,,,,2.5558571835995396,,,,,3.2077947606740775e+31,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,3.1174064259331313e-32,8464.296545736173,1.2479991747820253e+38,,,,,1.4390465877089332e+27,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,9.556077071293771e-44,,8.012825811160167e-39,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,1.0464545153198652e+43,0.00011814330873175073,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,6.949045350867151e-28,1.6282567567752305e+19,,1.0562958695239392e+64,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,,,,,,,6.14153754215339e-20,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,,,9.467044498154564e-65,,,
$\hat{S}_{x}$,,1e-160,4.4958552219187626e-126,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1e+160,,2.6578038937601601e+67,,1.4409524935336288e-54,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,2.224270913183933e+125,3.762504834716146e-68,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,2.851011602737247e-53,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,6.939854051313747e+53,,3.507526938999137e+52,,6.727263648745502e-28,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,1.4864884925187668e+27,,,9.061134286724578e-59,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,5.408770538636423e-25,1.781575591466006e-48,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.1794524076002581e-24,1.8488489997065114e+24,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,1.1036145899140849e+58,8.478510820412193e+23,,5.613009095938104e+47,,89477197.65446797,,,1.1267980251232674e+26,,,,5.147336247897542e+63,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,1.117603172890681e-08,,3.4491020729950805e+22,,5.944982320608019e+35,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,2.899305323056545e-23,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,,1.6820907886194114e-36,,,1.0283683018002067e-30,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,6.556667926558655e-27,2.4608409924361064e-38,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,8.87470494004996e-27,,,,9.724142588306673e+29,1.1048100681069687e+19,,4.0636514227197234e+37,,,2086.3503757270405,3.718255625088145e+25,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,9.051329534980117e-20,1.5251649331657732e+26,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,2.68943316659756e-26,,,3.316931796786802e+30,6.687280869782143e-20,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,,,,3.0148343748542735e-31,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,1.9427524292947746e-64,,,,,,0.0004793058786453954,,,,,1.4953761019949173e+19,,,
$\hat{S}_{x}$,,1e-160,1.0517771046783365e+93,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1e+160,,1e+160,,1.4418548777091944e-32,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,9.507717895283797e-94,1e-160,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,1.3654942077050956e-85,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,6.935510747023242e+31,,7.323355854292785e+84,,236328722552.51154,,2.2015394809357273e-69,,1.2081134856904859e-55,,6.781077231240441e-39,,,9.69150112100065e-37,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,4.231394259653745e-12,,,1.0554193073462719e-69,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,1.540463881245549e-25,5.695055657182586e-27,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.504083443630415e-20,6.491551098175995e+24,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,4.542276023934701e+68,9.474907205500938e+68,6.64856730013791e+19,,1.755909090614072e+26,1.1973551574786174,,3.830232671380969e+31,,,3447.6422708025802,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,5.908472172113464e-72,,,,,,,,,,,,
