ModelName,$R_{x}$,$R_{y}$,$R_{z}$,"$R_{x,y}$","$R_{x,z}$","$R_{y,z}$","$R_{x,y,z}$","$R_{x,y,z}HF_{x}$","$R_{x,y,z}HF_{y}$","$R_{x,y,z}HF_{z}$","$R_{x,y,z}HF_{x,y}$","$R_{x,y,z}HF_{x,z}$","$R_{x,y,z}HF_{y,z}$","$R_{x,y,z}HF_{x,y,z}$","$R_{x,y,z}HF_{x,y,z}T_{xy}$","$R_{x,y,z}HF_{x,y,z}T_{xz}$","$R_{x,y,z}HF_{x,y,z}T_{yz}$","$R_{x,y,z}HF_{x,y,z}T_{xy,xz}$","$R_{x,y,z}HF_{x,y,z}T_{xy,yz}$","$R_{x,y,z}HF_{x,y,z}T_{xz,yz}$","$R_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$"
"$R_{x,y,z}HF_{y,z}$",,,,,,1e+160,,,,8.313260155898483e+62,,5.5144869979094874e+17,,3.44051919493207e+25,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,1e+160,,,,,,,2.9065380640021224e-26,,,,,,,,
$R_{x}$,,2.689368870603944e+47,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,3.7183445191563953e-48,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1e-160,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,1.7143864156416188e-14,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1e+160,,58329906891250.32,,1e-160,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,1e+160,,,,1e-160,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,,,3.7597207279096296e+33,0.12481385005226457,,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,2.659772021301143e-34,,4.237050844247587e-51,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,1e+160,8.011931364838595,2.3601321691894385e+50,,,,2.9241695864627e-42,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,,,,7.07500298620508e-24,,,,,,,,
"$R_{x,y,z}HF_{y,z}$",,,,,,,,,,3.419774299785659e+41,,1.4134269652603838e+23,,0.0010795239536526727,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,,926.3342389174453,,,,,,,,
$R_{x}$,,8.293417144705212e-91,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,1.2057755959356664e+90,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1e-160,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,2.5018055599430918e-45,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1e+160,,3.997113189015164e+44,,1e-160,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,1e+160,,,,1.3855904128021213e-83,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,,,1.6636738080091133e+28,6.320214199287623e-30,,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,6.010793673530756e-29,,2.1606063767340656e-51,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,7.217140005881463e+82,1.5822248557852897e+29,4.628330318600569e+50,,,1.4365767705182344e-11,,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,69609924128.1242,,,281151579.0628306,9.62833385507104e-12,,,,,,,
"$R_{x,y,z}HF_{y,z}$",,,,,,,,,,,,3.556800226174522e-09,,,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,103860129390.22894,,,,,,,,,
$R_{x}$,,1.0059984937287052e+64,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,9.940372736479238e-65,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1e-160,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,1e-160,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1e+160,,1e+160,,6.236095161706095e-72,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,1.6035675756532492e+71,,,,2.692009533718459e-143,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,,,2161450019442.7625,4.761347291910961e-53,,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,4.626523819680121e-13,,1.2013095949712587e-61,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,3.7146970969998944e+142,2.1002458730513047e+52,8.324248837985224e+60,,,,5.879498901330044e-35,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,,,,0.0009473904117431605,,,,,,,,
"$R_{x,y,z}HF_{y,z}$",,,,,,,,,,1.700825217900428e+34,,1055.5310541512026,,5.879356733735493e+28,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,,1.7008663452279456e-29,,,,,,,,
$R_{x}$,,1.342145755546774e-29,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,7.4507555969032e+28,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1e-160,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,3.626607346277633e-144,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1e+160,,2.7573980431777506e+143,,1.9023263449048273e-113,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,5.256721606565511e+112,,,,1.4499966187971688e-57,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,,,1.1310630416354372e+21,1.0191811557895085e-07,,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,8.841240171317689e-22,,2.4943014352818653e-40,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,6.89656780599627e+56,9811798.36694832,4.009138534160352e+39,,,,8.02970525423254e-23,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,,,,0.037924972219143135,,,,,,,,
"$R_{x,y,z}HF_{y,z}$",,,,,,,,,,1.2453757246853983e+22,,26.367850560882854,,2.069701337011633e-42,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,,4.8316149877153964e+41,,,,,,,,
$R_{x}$,,6.326581162133397e-15,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,158063253180931.03,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1e-160,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,9.993564472427777e-76,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1e+160,,1.0006439671840792e+75,,1.9349884197859176e-121,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,5.167989584716158e+120,,,,3.0901458031061315e-68,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,,,765.8248762281232,2.9809623976067278e-24,,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,0.0013057815579525793,,1.4852212768040178e-41,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,3.236093258107196e+67,3.354621315595434e+23,6.733003462971228e+40,,,,4.7029052622800004e-60,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,,,,7.898594921529027e-16,,,,,,,,
"$R_{x,y,z}HF_{y,z}$",,,,,,,,,,2.126345193513835e+59,,1266047961611909.0,,1.9137633747857664e-07,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,,5225306.3945898935,,,,,,,,
$R_{x}$,,4.307357194150513e+179,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,2.3216091791923415e-180,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1e-160,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,2.888621039402048e-119,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1e+160,,3.4618594352099666e+118,,2.9728124677253874e-139,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,3.363817969873957e+138,,,,4.9480925063577864e-40,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,,,0.0008425462565569726,1.91092617196213e-40,,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,1186.8784558920895,,7.871025701143368e-15,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,2.0209808097061717e+39,5.2330645457286546e+39,127048244786538.7,,,1.192344037961593e-74,,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,8.386841114327871e+73,,,5.467823185405634e+26,0.010025792083103354,,,,,,,
"$R_{x,y,z}HF_{y,z}$",,,,,,,,,,,,1.8288813776369663e-27,,,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,99.74274268916047,,,,,,,,,
$R_{x}$,,1.499385262708608e-101,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,6.669399952574704e+100,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,1e-160,,,,,,,,,,,,,,,,
"$R_{x,z}$",,,1e+160,,,8.494774111630007e+163,2.044040409856691e-65,,,,,,,,,,,,,,
"$R_{y,z}$",,,,,1.1771943395539172e-164,,,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,4.89227118592098e+64,,,4.7899103298106634e-154,,,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,2.0877217549906163e+153,,3.277860090127074e+48,55176171.61984958,,3.8296472190671556e-16,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,3.050770845930867e-49,,1.3144115774339686e-29,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,,1.8123765579275002e-08,7.607967071868222e+28,,,,,,,,,,,,
"$R_{x,y,z}HF_{x,y}$",,,,,,,,,,,,6.071204893684394e-26,,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,2611206575428597.5,,,1.647119505125343e+25,,,5.977539037953694e-20,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,1.6729292667946045e+19,,,,,,,,,
$R_{x}$,,1.0900770145525577e+48,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,9.173663756321552e-49,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1e-160,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,1e-160,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1e+160,,1e+160,,1.4709812591891222e-80,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,6.798183143075864e+79,,3.085581209645217e-94,,,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,3.24088050858652e+93,,4755108911074962.0,1.6165046130623982e+18,2.9839983676057085e-62,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,2.1030012533907144e-16,,2.0326694166276188e-44,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,,6.186187109639874e-19,4.919639129805425e+43,,,,,,,,,,,,
"$R_{x,y,z}HF_{x,y}$",,,,,,,,3.3512082675915705e+61,,,,389441958.05601424,,1160.6965031618104,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,,2.5677767362092194e-09,,,,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,0.0008615516608139484,,,,,,,,,,
$R_{x}$,,1.1959124316132936e-69,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,8.361816246453711e+68,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1e-160,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,9.843030589339833e-19,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1e+160,,1.0159472643344385e+18,,1.0062316008430978e-68,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,9.93806991513806e+67,,9.289518646075072e-136,,,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,1.0764820418574771e+135,,7.109061043935396e+40,8.964556162247075e+76,1033927643856.1045,,,1.1175447293276256e-24,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,1.4066555257013595e-41,,2.282266984251305e+20,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,,1.1155041944088149e-77,4.38160831708324e-21,,,,,,,,,,,,
"$R_{x,y,z}HF_{x,y}$",,,,,,,,9.67185669076833e-13,,,,4.781166313087049e+19,,2.4485815523258933e-07,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,,2.0915398764999902e-20,,,,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,8.9481876989537e+23,,,4083997.116820985,,,,,,,,,,
$R_{x}$,,1.5741118680121857e-105,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,6.352788644321807e+104,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1e-160,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,1e-160,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1e+160,,1e+160,,3.145229615754489e+53,,,,,1e-160,,1e-160,,,,,,,
"$R_{x,y,z}$",,,,,,3.1794181098606893e-54,,,,1.0924736004615922e-70,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,,,230330.79835604268,2.0670480225969732e-10,,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,4.341581790786882e-06,,0.015497619850963889,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,9.153539267012766e+69,4837816969.262436,64.52603752167815,,,2.3840947141883135e-59,,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,1e+160,,,,4.194464230169895e+58,,,3.6283650321689234e+39,4.4780073891165336e+16,,,,,,,
"$R_{x,y,z}HF_{y,z}$",,,,,,,,,,,,2.756062279109308e-40,,,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,1e+160,,,,,,2.2331361096688367e-17,,,,,,,,,
$R_{x}$,,4.598216962105081e+70,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,2.1747560157365787e-71,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,1e-160,,,,,,,,,,,,,,,,
"$R_{x,z}$",,,1e+160,,,1.5375883882165458e+161,1e-160,,,,,,,,,,,,,,
"$R_{y,z}$",,,,,6.503691154691299e-162,,,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,1e+160,,,,,4.003887941208857e-79,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,,,9.941327449383673e+31,3.431782001256049e-17,,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,1.0059018829140333e-32,,6.350774740852828e-40,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,2.4975723963395422e+78,2.9139380054851828e+16,1.574611036929508e+39,,,,5.455716369056939e-38,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,,,,0.00041010104287083596,,,,,,,,
"$R_{x,y,z}HF_{y,z}$",,,,,,,,,,1.8329398604217715e+37,,2438.4234504737815,,6.303937841896127e+17,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,,1.5863100574278751e-18,,,,,,,,
$R_{x}$,,5.61367019751365e-16,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,1781365781771273.2,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1e-160,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,1e-160,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1e+160,,1e+160,,5.521066842527709e-128,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,1.8112441463254775e+127,,,,2.824085165167902e-71,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,,,2.432666948905094e-26,4.5657075057746644e-29,,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,4.110714787530141e+25,,4.61460719698025e-06,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,3.540969699972014e+70,2.190241049684434e+28,216703.1682901178,,,7.474381836610276e-20,,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,1.3379032833215707e+19,,,12596427.770885684,5.709494087876601e-40,,,,,,,
"$R_{x,y,z}HF_{y,z}$",,,,,,,,,,,,7.938758655936688e-08,,,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,1.7514686671160154e+39,,,,,,,,,
$R_{x}$,,1.0806792425142265e+41,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,9.253439509705726e-42,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,1e-160,,,,,,,,,,,,,,,,
"$R_{x,z}$",,,1e+160,,,1.298222172609693e+61,1e-160,,,,,,,,,,,,,,
"$R_{y,z}$",,,,,7.702841787009343e-62,,,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,1e+160,,,3.2915694759538628e-74,,,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,3.038064386322e+73,,4.18815010994593e+24,48583.6271385096,,5.373241212880433e-78,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,2.3876890124478137e-25,,1.9103754235590406e-23,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,,2.058306591949275e-05,5.234573203087978e+22,,,,,,,,,,,,
"$R_{x,y,z}HF_{x,y}$",,,,,,,,,,,,8.873003261275962e-28,,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,1.8610740898861118e+77,,,1.1270141242528939e+27,,,5.379026783630143e+32,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,1.8590723568123417e-33,,,,,,,,,
$R_{x}$,,3.814070661019257e-71,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,2.6218706701484236e+70,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1e-160,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,1e-160,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1e+160,,1e+160,,1e-160,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,1e+160,,,,5.815081998494773e-76,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,,,2.8708458357591727e+21,3.9082453485403406e-17,,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,3.4832939740059495e-22,,1.112282746109252e-25,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,1.7196662063559014e+75,2.558692996010299e+16,8.990519753165144e+24,,,3.6070559989277773e-56,,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,2.772343984394079e+55,,,6.689816767687117e+31,6.804383651434284e-30,,,,,,,
"$R_{x,y,z}HF_{y,z}$",,,,,,,,,,,,1.494809252220718e-32,,,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,1.469640824542884e+29,,,,,,,,,
$R_{x}$,,2.3663775140513823e-120,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,4.225868417283678e+119,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,8.154457389482762e+84,,,,,,,,1e-160,,,,,,,
"$R_{x,z}$",,,,,,1e-160,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1.2263231656465006e-85,,1e+160,,5.969550655378986e-76,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,1.6751679610908895e+75,,1.0435621925461068e-96,,,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,9.582562564480965e+95,,2.0104846359875913e+60,4.395861881048972e+33,,1.6704565734107645e-72,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,4.973925102933102e-61,,0.6892505904390619,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,,2.274866742995512e-34,1.4508511329137732,,,,,,,,,,,,
"$R_{x,y,z}HF_{x,y}$",,,,,,,,,,,,1.3625849972773695e-14,,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,5.986387290261514e+71,,,73389917105952.02,,,4.092430527033682e-12,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,1e+160,,,,,,,,,244353567737.85733,,,,,,,,,
$R_{x}$,,5.695874040091019e+98,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,1.7556568016802917e-99,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1e-160,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,1.0487000687467046e-71,,,,,,,,,,,,,,,
"$R_{y,z}$",,,1e+160,,9.535614898882329e+70,,2.5521276875802097e-149,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,3.918299248373996e+148,,,,8.169836499047782e-56,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,,,4280635493037078.0,0.01359754647667581,,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,2.3361017344892116e-16,,1.9180268251961357e-25,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,1.224014703496885e+55,73.54267931463396,5.213691419032896e+24,,,1.8345275629310331e-34,,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,5.450994687712925e+33,,,3850.8457317782263,5.264994091144023e-17,,,,,,,
"$R_{x,y,z}HF_{y,z}$",,,,,,,,,,,,0.00025968321497475943,,,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,1.8993373642755816e+16,,,,,,,,,
$R_{x}$,,3.6585022893683593e+43,1e-160,,,,,,,,,,,,,,,,,,
$R_{y}$,2.733358956494326e-44,,1e-160,,,,,,,,,,,,,,,,,,
$R_{z}$,1e+160,1e+160,,,,1.9845931532633816e-115,,,,,,,,,,,,,,,
"$R_{x,z}$",,,,,,3.152615480107513e-91,,,,,,,,,,,,,,,
"$R_{y,z}$",,,5.038816133954921e+114,,3.171969453013969e+90,,8.892005739066026e-122,,,,,,,,,,,,,,
"$R_{x,y,z}$",,,,,,1.1246056619223857e+121,,,,2.4860863786780105e-18,,,,,,,,,,,
"$R_{x,y,z}HF_{x}$",,,,,,,,,7.151111428986376e+25,1.4410851910250368e-39,,,,,,,,,,,
"$R_{x,y,z}HF_{y}$",,,,,,,,1.3983840273367738e-26,,3.468304694954465e-20,,,,,,,,,,,
"$R_{x,y,z}HF_{z}$",,,,,,,4.022386384385225e+17,6.939215018153819e+38,2.8832530240343515e+19,,,,3.4151260134932067e-25,,,,,,,,
"$R_{x,y,z}HF_{x,z}$",,,,,,,,,,,,,5.806281526561457e-23,,,,,,,,
"$R_{x,y,z}HF_{y,z}$",,,,,,,,,,2.9281496379606115e+24,,1.7222726721489353e+22,,2.215766388231216e-46,,,,,,,
"$R_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,,4.5131111533751164e+45,,,,,,,,
