ModelName,$S_{x}$,$S_{y}$,$S_{z}$,"$S_{x,z}$","$S_{y,z}$","$S_{x,y,z}$","$S_{x,y,z}HF_{y}$","$S_{x,y,z}HF_{x}$","$S_{x,y,z}HF_{z}$","$S_{x,y,z}HF_{y,z}$","$S_{x,y,z}HF_{x,y}$","$S_{x,y,z}HF_{x,y,z}$","$S_{x,y,z}HF_{x,y,z}T_{yz}$","$S_{x,y,z}HF_{x,y,z}T_{xz}$","$S_{x,y,z}HF_{x,y,z}T_{xy}$","$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$","$S_{x,y,z}HF_{x,z}$","$S_{x,y}$"
"$S_{x,y,z}$",,,,,,,1.2293617643875098e-31,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,3.7696296837192587e-28,,5.027359419208794e-29,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,3.253844987669524,,8.134302114871923e+30,,2.652780468911637e+27,6.250911980956386,,11.997967238886117,7.442704469490167e-05,6.189775285525714,,,,156294.41946793682,1343105.2608897323,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.15997665669370065,1.9891157894523085e+28,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,2.913070630245306e-09,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,371.43489113106517,,,0.08334745212163451,,,343280382.4313011,,8.140631536467324e-06,9.419431371865254,,,,1566.9442792922905,3150865131195.8955,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,17975.641191654613,,,13435.976184454104,,,,122840.5923447502,,0.16469995211094893,,,,74.56419352183272,9767742708.74968,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.008627394451339507,,0.06189024042776047,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,279950807.6925532,,,0.16155675349611134,,,,0.10616352097292026,6.071647181332253,,115.90985037721764,2.128606442225285,,632.4670190206565,5069191.049244862,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.4697909299544266,16.157636375111842,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,36.69508967325649,,,6.398181095679785e-06,,,,0.0006381847862845828,0.013411262869854492,0.0015811101131383103,,,82.44184013586833,,5598267.602368923,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,0.012129763216734965,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,2.6628505082905876e-09,,,7.445432827338907e-07,,,,3.173731525666587e-13,1.0237779902865655e-10,1.9727013448210167e-07,,,,1.78626687937684e-07,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.5945477877315074e+16,,5.51438903241104e-54,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,6.271370527080006e-17,,,,,,,,,,,,,,,,,,,
"$S_{x,y}$",,,,,6.514005866248689e-21,,,,,,,,,,,,,,,,
"$S_{y,z}$",,1.8134375252135102e+53,,,,,1.2208345900627914e-13,,,,3.2035034453371917e-16,3.279425974504509e-08,,,0.0006007734006460755,2.902384467524016e-15,,3.461157889050215e-09,,,1.5351536681619292e+20
"$S_{x,y,z}$",,,,,,,5.677706706560618e-25,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,3.7040225137937397e-56,,5.7324306089551276e-49,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,8191117847902.448,1.761274492823828e+24,,2.6997676074484184e+55,195.4053060871995,,6.210182725605815e-06,86040.99633077983,,,107279.690940804,5500.4684973999165,,131.96630906138023,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.00511756829957192,1.7444607152118216e+48,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,9.722984338470266e-14,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,3121582408333395.5,,161025.85772183508,,,10284908061029.867,,1535.6460526236363,,,0.004022514086210126,191.69316432013835,,16754.49793006348,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,30493141.414820038,,1.1622366576922885e-05,,,,0.0006511917236992924,,,,7.642171635284353e-06,2.037910784221033e-05,,0.013434965618888645,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.4663799728208942,,0.008560316317144058,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,2.1441744034408483,2.0422514359678443e-09,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,1664.5210971800577,,9.321428792629458e-06,,,,248.6007453468399,130852.85802571374,489655672.3565674,116.8181131341214,,0.005705692985942066,,2.7552739136130704,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,0.0005600025955987346,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,344544291491845.7,,0.0001818026956199644,,,,0.005216670106869037,49069.86153381773,,,175.2635486108074,,,7781.189047289601,1785.7060089709692,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,288920653.7394954,,0.007577691663217462,,,,5.9685465012093686e-05,74.432643027688,,,0.362940321490095,0.00012851506291937826,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,0.00016923386121801476,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,5908.982947046008,,,5.222621269893992e-20,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,,,0.00032867096529451124,,,,,,,,,,,,,,,,
"$S_{y,z}$",,,1.9147473047003038e+19,3042.5565553194906,,,,,8.646311913935109e-12,,,0.00025811130564943837,864426613.4023658,,,11674.49967201992,,1.98613021597742e-10,,0.002460346336916804,
"$S_{x,y,z}$",,,,,,,,,8.761474298434387e-79,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,1.256566350436719e-24,,2.5522090068865105e-13,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,7.958194962426381e+23,0.029390667185740318,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,115656248577.88412,1.141360421702878e+78,34.02440624026314,3918174402259.945,,,,4176.544674995319,3394.541906536639,,,26309.04234944258,,31747.913717154654,,0.3966280114327159,
"$S_{x,y,z}HF_{x,z}$",,,,,406.4468424608689,,,,2.521254100001054,1014.3822363165357,,0.0019968377184537175,181.20387237810962,,,0.0005811896244127414,,29.694041158635446,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,,,,,,,,,,0.0009858216796374895,
"$S_{x,y,z}HF_{x,y,z}$",,,,,3874.2975534678053,,,,0.00023943237240749035,,,,245082.1722166066,,,2.095643303790751e-05,,2.3072664458524526,,500.79182236920366,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,1.156836201588033e-09,,,,0.0002945905596494089,,,4.080264145513562e-06,,1.0163266847604633,7.093059511174788,0.00022133030853307452,,1.8205898213797327e-10,,0.005518645859363021,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.1409828859358287,20.79721212505103,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.9839355937364654,,0.0480833678084892,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,0.0017536859792760338,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,8.565677571576652e-05,,,,3.8009745346021205e-05,,,47718.04429652354,4518.134035179212,,,,570.2275161102818,1.0178889126865942,,1720.6088305696137,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,5034916602.927151,,,,3.149813272484927e-05,,,0.4334133154831781,5492725424.786516,,,0.9824254764310394,,,,0.03367679039231027,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,8.241783744438962e+59,,,,,,,,,,,,,,,,,,8.865047761368223e-35
$S_{z}$,1e+160,1.2133295788969678e-60,,,,,,,,,,,,,,,,,,,
"$S_{y,z}$",,,,,,,,,,,,,,,,,,,,,2.0719977903767796e-11
"$S_{x,y}$",,1.1280255074967142e+34,,,48262599730.772705,4.952822422583711e-05,0.0010142424041735363,,,,,0.00021886490427148935,,,0.014134162330441949,48245.62373869434,,0.09197555865293199,,,
"$S_{x,y,z}$",,,,,,,1.3765406321935018e-08,,,,,0.02420244890401731,,,0.6145911307800181,0.25987789581629195,,0.0064541949952735345,,,20190.50784942812
"$S_{x,y,z}HF_{z}$",,,,,,,0.010458914238925192,2.4922668743086906e+23,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,72645875.94530438,,3.0583594078490923e+52,95.6122191229254,8.796097149420001e+20,,115.89261020932939,,,0.3052048113422003,154333419.2035935,,38298094.98986473,,,985.957593456032
"$S_{x,y,z}HF_{x}$",,,,,,,3.269726891592797e-53,,4.012411392649841e-24,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,6.193771107344877e-05,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,1.136867843786762e-21,,,,16145.252749397716,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,41.31813288671017,0.008628677861286963,,,,,,,,7.514525028601411e-05,0.416703844465992,,2.4853816797436146,,,4569.028567319123
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,1.180251003388526,3.844058347711524e-07,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,1.6270980004720115,3.276488321407177,,,,,13307.560972833942,2601417.3291498763,768.2505458988098,,1178859875.2313762,,888.2799910728926,,,70.75056707437234
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.8472773987304213,,0.001301658691085024,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,0.6987044065597761,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,3.8479609697428883,6.479478036320963e-09,,,,,2.399785874981559,,,8.482772388904397e-10,,1.4312203996590185,0.0006473011958917039,,,2.0727268558411695e-05
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,154.93799005643757,2.6110959311804976e-08,,,,,0.40235268818073744,,,0.0011257711645538346,1544.8758728499306,,,,,10.872453667538796
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,5.99173332144823e-57,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,1.6689661344245131e+56,,9.225124954335187e-60,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,1.0839961571794943e+59,,297887.68820888054,,,,3.9867623991816384e-05,,,,,,2.2309042522474742e-08,,,0.001556708078356491,,1.649189813011704e-06,
"$S_{y,z}$",,,,3.356969890272183e-06,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,,6.398631016913961e-11,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,25083.009717490808,,15628342958.933374,180162.5134057516,7.798506956363765e+23,,,,,,,0.09604403217582043,,,654.4888975365101,,0.2709421267534262,
"$S_{x,y,z}HF_{x}$",,,,,,,7.387332665187211e-32,,1.2822967339715924e-24,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,1.353668563908727e+31,5.550544234181823e-06,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,606358.3415991566,,,,,3.6908250923639523,4857.623629315293,,248.39846840424323,,,1.6528348992938706,,,89381.54754876667,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,,,,,,,,,,0.0002058619762068629,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,,,,8.308206847362177e-08,,,,,0.004025789717723226,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.2074150587705138,,5.853767796693139e-09,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,44824873.09764964,,,,,10.411891060231383,,,12036291.565339351,7833.069417225848,170830144.74282897,,,,0.7682852490450867,,0.6050211067222886,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,4.821250713075806,0.00012766387564508002,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,4130.330350617822,,7.1483425385894025e-06,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,,,0.00024211138458947196,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,642.3811978002705,,,,,0.0015279097991791617,,,,,,1.3015998956675467,,,,139892.56874605958,1.1187991564527331e-05,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,2.0306301443523656e+46,,12988957526689.715,,,,1.5012253657974568e-16,5.342857410217779e-14,,1.9830440968659541e-25,,,1.478806861671206e-23,4.778468236044445e-27,,2.136230243655772e-23,,,
$S_{z}$,1e+160,4.924579706359736e-47,,,,,,,,,,,,,,,,,,,
"$S_{x,y}$",,,,,1.7503625573280362e-23,,,,,,,,,,,,,,,,
"$S_{y,z}$",,7.69884725502566e-14,,,,,,,,,,,,,,,,,,,5.713102098838998e+22
"$S_{x,y,z}$",,,,,,,,,3.888373087718655e-33,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,9.136659110119522e-37,,3.8908453831034475e-28,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,1.0944919668639344e+36,1.1389130538947543e-05,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,6661225041776430.0,,,,2.5717696770365967e+32,87803.0150396721,2.570135540061918e+27,,376.57464216069326,,44.68517217687264,,,232.44642334168145,3.9220523706066386,,579222005.063112,,,
"$S_{x,y,z}HF_{y,z}$",,18716576603515.22,,,,,,,0.002655516033321427,,,4933.537527519054,,,0.0021002031225676506,327.7175037848259,,0.29230653350833424,,384.36043974557026,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,0.0026017245704629648,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,5.042752208992335e+24,,,,,,,0.02237878811436162,0.0002026943130404997,,,,,0.001099987616114364,4.671716594279147e-06,,0.4859276043362919,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,0.00823432703119606,0.0005296526510410858,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,6.762208276947645e+22,,,,,,,0.0043020666251769495,476.1444211060059,,909.1011438223607,1888.0298211184236,1.021986253258761,,3.6660131425102914e-06,,19638.457884444924,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,121.44283269433704,,0.9784867426654181,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,2.0927208272661604e+26,,,,,,,0.2549685484809899,0.0030514085712571035,,214054.0805117699,,,272775.8906274005,,,1282.7662968129014,8479.448922696029,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,0.0001179321921880333,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,4.6811433503941066e+22,,,,,,,1.7264537452976084e-09,3.421066193758163,,2.0579197211194824,,,5.092049517758073e-05,0.0007795652274966619,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.4685399710641636e-06,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,680948.4383835732,,6.262208900569424e-25,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,1.5968806149361607e+24,,64832112371340.85,,7.86707983903967e-07,,,,2.5837477457929664e-10,,348.570619201737,,,,0.015427254748432737,,,,
"$S_{y,z}$",,,,1.5424455002673208e-14,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,2.540349410564106e-13,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.08673269667592381,1.2286645511105914e+34,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,2.0466595004949115e-33,,8.138917974772682e-35,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,1271119.6790422676,,3936466361050.473,,4.8860105931552644e+32,11.529677253510217,,0.012659222879757445,,4278.454997432624,,,,0.5311435518498085,,,,
"$S_{x,y,z}HF_{x,y}$",,,,3870346869.6906185,,,78.99379049554742,,,1.6238510254489198,,4010216.76790427,23240372841773.48,,,,4.119239857900585,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,0.6158200378778873,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,2.493630788249379e-07,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,0.002868859120398914,,,0.00023372923183721014,,,,4.302856958484534e-14,,,1.612264981256381,17199.17640981519,,1.2494909795651066e-05,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.6202454383278457,,6400.665600741202,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,5.8142318921115435e-05,0.00015623375167173227,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,0.014610742153935846,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,64.82034660778454,,,1.8827301894512503,,,,0.24276323654278797,,80032.59057924984,,,68.44279294399975,,3559450.0066963974,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,,,,,,,,,,,,2.80942279879953e-07,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,4.1827964636004763e-88,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,2.39074506422246e+87,,2.66533032565376e-24,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,3.751880171755886e+23,,6.746009092023485,,,,1.2663360799246464,,,717.1781608402929,,,1654931758.8603737,0.7547915020674583,,2.2913985806612721e-07,,1667442130.1746414,
"$S_{y,z}$",,,,0.14823579191175493,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,,1.2726196193531754e-08,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,2.488801684079143e-10,,2.603819599190625e-09,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,0.7896797823682835,,78578075.08171706,49.784643121338476,384051184.0032395,,,,24934832783448.17,,,1705263.8451570694,0.4755240253914265,,1362.7153511930435,,20488.61411414212,
"$S_{x,y,z}HF_{y}$",,,,,,,,4017997924.0491395,0.02008651538513057,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,,,,,,,,,,0.001733656937031131,
"$S_{x,y,z}HF_{x,z}$",,,,5.99720962966951e-10,,,,,4.880759598619006e-05,576.8153886965026,,2.832009252068626,,,17.086659728966502,9.885727777595546e-10,,8.278203152632789e-05,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,0.001394353669147335,,,,,4.010454004984559e-14,,,,,,0.0001431241243648226,2.3252945652088174e-05,,2.5429209351795397,,0.3531061910442402,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,6.04254522669034e-10,,,,,5.864195167451589e-07,,,6986.942309257422,44.693432578874656,145.5343332759973,,0.036067118498875346,,0.016848354550852505,,0.05852518958428896,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.04643168965355881,,0.006871230846288063,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,21.537015074431043,0.022374651985729826,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,0.16378815725643048,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,1.3248691820998093,,,,,2.1029431671235796,,,43005.3041434859,,,27.726085188401793,,,4.36589544739171,6.105447528995501,1011559313.0799569,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,4364146.894563455,,,,,0.0007338289681146617,,,0.39324856159139543,,,59.35297699141791,0.22904808693882575,,,,12079.91615525842,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,6.375088096367671e-95,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,1.5686057743574857e+94,,9.423043669122286e-10,,,,,,,,,,,,,,,,,
"$S_{y,z}$",,,,1.7180642594925905e-07,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,1061228234.8609189,,5820504.06132852,,8.637694173195787e-20,,,1.1861734146621783e-14,,,,4.5527306256240565e-14,,,,792.5353710177314,9.157631208567723e-09,,
"$S_{x,y,z}$",,,,,,,2.5704029661154653e-08,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,1.1577163765570304e+19,,38904405.7753814,,2.2388202552820934e+47,119.36934317330845,2.0024991020686622e-11,,,,0.9028037514928647,,,,37450505920.14118,120351.03464931289,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.00837736032900954,2.8393571699312595e+23,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,4.4666381664212655e-48,,3.521923943172707e-24,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,84304705166975.9,,,49937600419.7435,,,,267.4742740460631,38.076889433712694,,0.4501558134396867,,,,204212.71786528427,75.9792991071286,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,0.003738677312300266,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,0.026262649467228154,,,,6.374932646211778e-06,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,1.032328912340033,1.3616432211631691e-09,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,7.753657788641817e-13,0.9686835155408451,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,21964840053828.727,,,1.107660439321849,,,2.2214530394684844,,156864.40241752783,1289713870871.217,,734406770.039042,,,111022783.37892126,683360.9311444713,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,109198544.60446246,,,8.309027030086353e-06,,,0.013161479662901722,,,,1.4633555335468646e-06,,,383475.2217285848,0.0068163941808109295,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,,,2.607730417345655e-06,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,0.001261773337278125,,,2.670190897106658e-11,,,4.8968546643587756e-06,,,,9.007160238335906e-09,,,,,146.70513081757142,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.2748449475932055e+106,,109150.9768569404,,5.771648693828388e-34,,,,9.332440307978399e-22,6.480868003086084e-28,,4.9779135720872696e-26,,,,6.063748458754799e-19,2.43253144697241e-20,,
$S_{z}$,1e+160,7.844091172717996e-107,,,,,,,,,,,,,,,,,,,
"$S_{y,z}$",,9.1616220834254e-06,,,,,,,,,,,,,,,,,,,104898729056352.17
"$S_{x,y}$",,,,,9.53300396483159e-15,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,8.018453721958822e-19,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.0012074473392837959,3.759644753629425e+39,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,1.732607185654418e+33,,,,1.2471232418059162e+18,,9.00234039239808e+30,828.1934685393034,,8.019329904554063,4.279831893840114,,1.4419051335595987e-09,,,,0.0013298487684237008,249.90204109104636,,
"$S_{x,y,z}HF_{x}$",,,,,,,1.1108222488947853e-31,,2.6598257695348376e-40,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,0.0019188894432190292,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,1.071531096904086e+21,,,,,0.12469869825808193,,,521.1347654935513,,0.1196071989303307,,0.00017206081120852855,,,,1309284.212205487,234.96822488704063,,
"$S_{x,y,z}HF_{x,y,z}$",,1.5430031895786433e+27,,,,,0.23365403707544735,,,,8.360700768375022,,,2.634788739595746,,,,289.22995795275193,1618131.5469576307,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,2.0088737691375665e+25,,,,,693526901.8228145,,,,5811.898671034703,0.37953707064704906,1792560965.9482315,,4290.545277659718,,,0.07505727237569901,917822421.067241,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,10.07323458798644,0.00023307060881209277,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,5.578610819917183e-10,0.09927297843262997,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,,,1.1199956877685556e-05,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,4.1109437711262695e+19,,,,,0.004001567956924657,,,,0.004255894602262681,6.179967270770873e-07,,1.0895353796622262e-09,,,89286.05805548848,2.7504632593473088e-08,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,1.6491449254564754e+18,,,,,751.9652036714838,,,,7.637761081037567e-07,0.003457456506505312,,13.323159346831874,,,,,36357511.651957214,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.2701741823993508e-105,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,7.872935963089774e+104,,1.7774552629082183e-08,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,56260206.42363906,,166977.7960933756,,2.8820449786440787e-13,,,,1.817569366976076e-05,2.783344418657979e-05,,,4.6242828981967526e-05,0.08144964444997375,,2.5804588659504825e-08,,,
"$S_{y,z}$",,,,5.9888202108068925e-06,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,8.231018796065159e-35,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,3469758478476.182,,1.2149164335258841e+34,,148779156607.64517,10837.167860231802,,0.40563207063038476,8921.700215406705,,,27.189528358004146,994081.3735136011,,2270494985.302485,,,
"$S_{x,y,z}HF_{z}$",,,,,,,9.227503097646126e-05,28101034966785.812,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,6.721371614151319e-12,,3.5585877928765116e-14,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,1.3331969725973116e-06,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,55018.532891744246,,,2.465288305350018,,,750076.710759264,,10800504.612185638,,,5105.403095406996,255.15326312373307,,8782.856106589705,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,35928.00062028117,,,0.00011208625888069182,,,,9.258826655855995e-08,,,,8751.534412505487,2115.552684672519,,74.09766826841181,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,1.43934818001293,,0.006202184938291491,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,0.6947589289973026,8.215177904232527e-05,,,,,,
