,RunIdx,TrueExpVal,t
580,1.0,0.6681315428284637,1.55
581,1.0,0.7246308812726393,1.56
582,1.0,0.7490375090364144,1.57
583,1.0,0.6239591260117477,1.58
584,1.0,0.6057861127961274,1.59
585,1.0,0.56034046447634,1.6
586,1.0,0.47472575918578797,1.61
587,1.0,0.5189307186912688,1.62
588,1.0,0.36682315648095615,1.63
589,1.0,0.3775342574931164,1.64
590,1.0,0.41283130218030273,1.65
591,1.0,0.4451810979072926,1.66
592,1.0,0.35527431343896854,1.67
593,1.0,0.2744234154836941,1.68
594,1.0,0.266347523780612,1.69
595,1.0,0.2300021664960583,1.7
596,1.0,0.2366853539940445,1.71
597,1.0,0.2561266565139714,1.72
598,1.0,0.2848525330848234,1.73
599,1.0,0.31521873148064217,1.74
600,1.0,0.2854030641006014,1.75
601,1.0,0.30636046255911314,1.76
602,1.0,0.32766702944975357,1.77
603,1.0,0.2687663720245146,1.78
604,1.0,0.2988317443308167,1.79
605,1.0,0.28662618391766603,1.8
606,1.0,0.362440546469172,1.81
607,1.0,0.25497259693639424,1.82
608,1.0,0.34836930806068,1.83
609,1.0,0.3272109274285343,1.84
610,1.0,0.501350284409346,1.85
611,1.0,0.4308212017121479,1.86
612,1.0,0.5056958924823299,1.87
613,1.0,0.4949194578815494,1.88
614,1.0,0.5461747440457786,1.89
615,1.0,0.579410998475799,1.9
616,1.0,0.5601983132218465,1.91
617,1.0,0.629560057982736,1.92
618,1.0,0.633705355617092,1.93
619,1.0,0.6841970397446617,1.94
620,1.0,0.6500867400028923,1.95
621,1.0,0.6400557442830244,1.96
622,1.0,0.6721211493513652,1.97
623,1.0,0.7653354879044485,1.98
624,1.0,0.71201905895736,1.99
625,1.0,0.6467256642170615,2.0
626,1.0,0.6555983940288166,2.01
627,1.0,0.7277565222136773,2.02
628,1.0,0.7002194539217271,2.03
629,1.0,0.6676711521470756,2.04
630,1.0,0.6708740820034069,2.05
631,1.0,0.613589217910218,2.06
632,1.0,0.6170785465323846,2.07
633,1.0,0.6000880323855106,2.08
634,1.0,0.5899709144821416,2.09
635,1.0,0.5552080934208139,2.1
636,1.0,0.5213006542084144,2.11
637,1.0,0.45164005261689205,2.12
638,1.0,0.45751238795396476,2.13
639,1.0,0.36808175799847254,2.14
640,1.0,0.43370559145345655,2.15
641,1.0,0.4411029424344828,2.16
642,1.0,0.27644985541057177,2.17
643,1.0,0.27971849505918245,2.18
644,1.0,0.3394605245955966,2.19
645,1.0,0.25635180063607765,2.2
646,1.0,0.26105575071232473,2.21
647,1.0,0.3439596349543416,2.22
648,1.0,0.3714211390559864,2.23
649,1.0,0.33113354322410027,2.24
650,1.0,0.3497971389137966,2.25
651,1.0,0.36501364954676063,2.26
652,1.0,0.3709807034078183,2.27
653,1.0,0.3826518739428686,2.28
654,1.0,0.3260097247359449,2.29
655,1.0,0.42942375344821343,2.3
656,1.0,0.34056882924100995,2.31
657,1.0,0.42345619156067543,2.32
658,1.0,0.37727760830111956,2.33
659,1.0,0.3974545259128495,2.34
660,1.0,0.46293530785230175,2.35
661,1.0,0.33283187119590524,2.36
662,1.0,0.48596646119419185,2.37
663,1.0,0.4133747530956491,2.38
664,1.0,0.5008491256183812,2.39
665,1.0,0.37579116522836903,2.4
666,1.0,0.48347423356486924,2.41
667,1.0,0.49393527682852695,2.42
668,1.0,0.5104222972607833,2.43
669,1.0,0.5052195308164273,2.44
670,1.0,0.5928660547459966,2.45
671,1.0,0.5636986587157059,2.46
672,1.0,0.5851723942254086,2.47
673,1.0,0.5217378200964048,2.48
674,1.0,0.5550747714515463,2.49
675,1.0,0.5688453946875565,2.5
676,1.0,0.5314723537660879,2.51
677,1.0,0.5634774022258743,2.52
678,1.0,0.5198557305225194,2.53
679,1.0,0.5477899477894163,2.54
680,1.0,0.45708378316822934,2.55
681,1.0,0.5032405686395534,2.56
682,1.0,0.5395019629758412,2.57
683,1.0,0.44451803630628617,2.58
684,1.0,0.5423299018150696,2.59
685,1.0,0.5298034224075038,2.6
686,1.0,0.4503016463310375,2.61
687,1.0,0.4324848172706294,2.62
688,1.0,0.4800879435556978,2.63
689,1.0,0.3357219993008681,2.64
690,1.0,0.4339906788532457,2.65
691,1.0,0.43518786306398344,2.66
692,1.0,0.520413596914019,2.67
693,1.0,0.43227334708641457,2.68
694,1.0,0.4215787940968905,2.69
695,1.0,0.30182997110143095,2.7
696,1.0,0.43947686456416785,2.71
697,1.0,0.39933838041625064,2.72
698,1.0,0.4693404397130605,2.73
699,1.0,0.5052872830145057,2.74
700,1.0,0.4509597584672224,2.75
701,1.0,0.4013153412643254,2.76
702,1.0,0.4157748898180024,2.77
703,1.0,0.3606535971692063,2.78
704,1.0,0.4794236842260273,2.79
705,1.0,0.4234838568878375,2.8
706,1.0,0.48737438424270446,2.81
707,1.0,0.4555759879743294,2.82
708,1.0,0.40052986527233525,2.83
709,1.0,0.46663036292307414,2.84
710,1.0,0.4748810435996992,2.85
711,1.0,0.4031872266333647,2.86
712,1.0,0.43250435264173703,2.87
713,1.0,0.5164810767882229,2.88
714,1.0,0.505235362011362,2.89
715,1.0,0.5123185145907152,2.9
716,1.0,0.5104140779537902,2.91
717,1.0,0.458439522606241,2.92
718,1.0,0.48168706152061147,2.93
719,1.0,0.5067423404252378,2.94
720,1.0,0.44465055715546836,2.95
721,1.0,0.4847181558803208,2.96
722,1.0,0.5186155313274977,2.97
723,1.0,0.484218371773961,2.98
724,1.0,0.5094717652630399,2.99
725,1.0,0.5080170295800783,3.0
726,1.0,0.41865945317449366,3.01
727,1.0,0.5824439863032652,3.02
728,1.0,0.5792949630032528,3.03
729,1.0,0.5300876388864936,3.04
